rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
432,352,405,LTe01,0,32,0.000000,5,0.000000,0.000000
433,350,403,cM05,0,161,0.000000,2,0.000000,0.000000
434,390,434,MTe46,0,92,0.000000,3,0.000000,0.000000
435,672,433,PLP150a,0,157,0.000000,1,0.000000,0.000000
436,387,432,LTe56,0,77,0.000000,2,0.000000,0.000000
437,829,431,Sm14,0,85,0.000000,36,0.000000,0.000000
438,845,430,LT41,0,220,0.000000,2,0.000000,0.000000
439,379,428,LCe01a,0,39,0.000000,22,0.000000,0.000000
440,377,426,cL06,0,55,0.000000,2,0.000000,0.000000
441,375,425,MTe30,0,142,0.000000,2,0.000000,0.000000
442,374,424,LTe60,0,138,0.000000,2,0.000000,0.000000
443,666,423,cM02b,0,81,0.000000,2,0.000000,0.000000
444,370,422,aMe17c,0,68,0.000000,4,0.000000,0.000000
445,884,420,Li32,0,77,0.000000,2,0.000000,0.000000
446,368,419,cL15,0,131,0.000000,2,0.000000,0.000000
447,228,322,MTe49,0,32,0.000000,2,0.000000,0.000000
448,388,321,LT81,0,174,0.000000,9,0.000000,0.000000
449,227,320,PLP020,0,105,0.000000,1,0.000000,0.000000
450,441,318,LT39,0,59,0.000000,2,0.000000,0.000000
451,221,316,MTe12,0,69,0.000000,6,0.000000,0.000000
452,219,314,MTe24,0,189,0.000000,2,0.000000,0.000000
453,899,313,cM03,0,185,0.000000,6,0.000000,0.000000
454,282,311,LT43,0,218,0.000000,4,0.000000,0.000000
455,409,309,VSm,0,105,0.000000,4,0.000000,0.000000
456,211,307,Li28,0,93,0.000000,4,0.000000,0.000000
457,407,448,MeMe_e11,0,129,0.000000,4,0.000000,0.000000
458,400,445,VS7,0,259,0.000000,2,0.000000,0.000000
459,398,443,aMe9,0,115,0.000000,4,0.000000,0.000000
460,470,438,CB0802,0,134,0.000000,2,0.000000,0.000000
461,309,306,aMe17b,0,41,0.000000,4,0.000000,0.000000
462,812,302,PLP215,0,222,0.000000,2,0.000000,0.000000
463,543,299,LTe30,0,100,0.000000,2,0.000000,0.000000
464,199,298,LTe19,0,124,0.000000,2,0.000000,0.000000
465,772,296,mALC3,0,336,0.000000,2,0.000000,0.000000
466,197,295,LPT28,0,115,0.000000,2,0.000000,0.000000
467,195,294,cL02d,0,317,0.000000,3,0.000000,0.000000
468,191,293,Sm41,0,63,0.000000,2,0.000000,0.000000
469,189,292,LTe24,0,123,0.000000,2,0.000000,0.000000
470,336,291,MTe35,0,90,0.000000,2,0.000000,0.000000
471,477,466,cLP04,0,53,0.000000,2,0.000000,0.000000
472,444,465,LPT04_HST,0,56,0.000000,2,0.000000,0.000000
473,435,462,VS8,0,408,0.000000,2,0.000000,0.000000
474,434,461,OA-AL2b2,0,132,0.000000,4,0.000000,0.000000
475,433,459,cM10,0,59,0.000000,2,0.000000,0.000000
476,593,456,LTe54,0,162,0.000000,4,0.000000,0.000000
477,418,454,CB2580,0,160,0.000000,1,0.000000,0.000000
478,417,453,cL11,0,76,0.000000,2,0.000000,0.000000
479,411,451,LTe42a,0,93,0.000000,2,0.000000,0.000000
480,185,290,cL22a,0,292,0.000000,2,0.000000,0.000000
481,177,286,LT76,0,414,0.000000,2,0.000000,0.000000
482,649,285,Sm11,0,17,0.000000,8,0.000000,0.000000
483,175,284,cL09,0,1,0.000000,2,0.000000,0.000000
484,567,281,HSN,0,339,0.000000,2,0.000000,0.000000
485,355,279,LT74,0,105,0.000000,5,0.000000,0.000000
486,1020,278,LT65,0,115,0.000000,2,0.000000,0.000000
487,169,277,LT36,0,54,0.000000,2,0.000000,0.000000
488,473,481,vCal1,0,40,0.000000,2,0.000000,0.000000
489,468,478,LC46,0,80,0.000000,14,0.000000,0.000000
490,467,477,PLP252,0,163,0.000000,1,0.000000,0.000000
491,460,475,VCH,0,34,0.000000,2,0.000000,0.000000
492,459,473,MTe23,0,52,0.000000,2,0.000000,0.000000
493,944,470,MTe07,0,183,0.000000,15,0.000000,0.000000
494,456,469,MTe37,0,109,0.000000,2,0.000000,0.000000
495,504,467,LTe06,0,66,0.000000,2,0.000000,0.000000
496,168,274,mALD1,0,154,0.000000,2,0.000000,0.000000
497,751,273,MTe01a,0,108,0.000000,76,0.000000,0.000000
498,167,270,LPT48_vCal3,0,166,0.000000,2,0.000000,0.000000
499,832,269,cLLPM02,0,94,0.000000,2,0.000000,0.000000
500,311,266,PLP051,0,100,0.000000,2,0.000000,0.000000
501,154,261,cLM01,0,135,0.000000,2,0.000000,0.000000
502,516,497,LTe72,0,49,0.000000,2,0.000000,0.000000
503,512,495,LTe26,0,290,0.000000,2,0.000000,0.000000
504,502,491,aMe22,0,11,0.000000,2,0.000000,0.000000
505,500,490,LPT52,0,66,0.000000,2,0.000000,0.000000
506,803,488,HSS,0,114,0.000000,2,0.000000,0.000000
507,479,486,aMe20,0,275,0.000000,2,0.000000,0.000000
508,478,485,cL12,0,306,0.000000,2,0.000000,0.000000
509,476,483,PLP174,0,161,0.000000,2,0.000000,0.000000
510,146,256,LPT54,0,215,0.000000,2,0.000000,0.000000
511,423,252,MeMe_e01,0,267,0.000000,13,0.000000,0.000000
512,141,251,LC41,0,119,0.000000,12,0.000000,0.000000
513,140,249,LTe15,0,235,0.000000,2,0.000000,0.000000
514,139,247,LT61a,0,333,0.000000,2,0.000000,0.000000
515,136,245,LTe12,0,97,0.000000,2,0.000000,0.000000
516,131,243,LPT27,0,102,0.000000,2,0.000000,0.000000
517,954,514,LTe50,0,3,0.000000,4,0.000000,0.000000
518,730,513,LTe49b,0,10,0.000000,5,0.000000,0.000000
519,770,511,MeLp2,0,1140,0.000000,2,0.000000,0.000000
520,536,508,LTe27,0,20,0.000000,2,0.000000,0.000000
521,535,507,LT47,0,141,0.000000,2,0.000000,0.000000
522,534,506,Sm40,0,252,0.000000,4,0.000000,0.000000
523,530,505,cL22b,0,311,0.000000,2,0.000000,0.000000
524,526,504,MTe40,0,45,0.000000,2,0.000000,0.000000
525,521,500,MeMe_e09,0,119,0.000000,2,0.000000,0.000000
526,130,241,cM01b,0,21,0.000000,2,0.000000,0.000000
527,345,239,MTe38,0,1,0.000000,2,0.000000,0.000000
528,174,238,MeMe_e12,0,213,0.000000,2,0.000000,0.000000
529,1065,237,Li29,0,22,0.000000,2,0.000000,0.000000
530,1016,236,LTe76,0,109,0.000000,2,0.000000,0.000000
531,124,235,l-CPDN3,0,101,0.000000,2,0.000000,0.000000
532,994,234,MTe20,0,128,0.000000,2,0.000000,0.000000
533,123,231,PLP036,0,232,0.000000,1,0.000000,0.000000
534,998,230,Li24,0,196,0.000000,10,0.000000,0.000000
535,119,229,LT63,0,290,0.000000,4,0.000000,0.000000
536,579,530,LT59,0,40,0.000000,2,0.000000,0.000000
537,957,529,MTe13,0,119,0.000000,5,0.000000,0.000000
538,575,527,Am1,0,41,0.000000,2,0.000000,0.000000
539,573,525,PLP035,0,180,0.000000,1,0.000000,0.000000
540,758,522,LTe52b,0,71,0.000000,2,0.000000,0.000000
541,565,521,aMe17a1,0,120,0.000000,2,0.000000,0.000000
542,564,520,LTe20,0,81,0.000000,2,0.000000,0.000000
543,562,518,MeMe_e06,0,5,0.000000,2,0.000000,0.000000
544,561,517,LPT45_dCal1,0,38,0.000000,2,0.000000,0.000000
545,117,226,LPT30,0,105,0.000000,2,0.000000,0.000000
546,116,225,H2,0,160,0.000000,2,0.000000,0.000000
547,115,224,DNg33,0,56,0.000000,1,0.000000,0.000000
548,235,222,LTe21,0,36,0.000000,2,0.000000,0.000000
549,110,219,OA-AL2i2,0,147,0.000000,4,0.000000,0.000000
550,155,218,PLP069,0,86,0.000000,1,0.000000,0.000000
551,109,217,cM09,0,118,0.000000,5,0.000000,0.000000
552,660,216,LT42,0,106,0.000000,2,0.000000,0.000000
553,276,214,Dm14,0,161,0.000000,28,0.000000,0.000000
554,101,213,MTe44,0,98,0.000000,2,0.000000,0.000000
555,617,545,aMe25,0,167,0.000000,2,0.000000,0.000000
556,602,543,LTe23,0,48,0.000000,2,0.000000,0.000000
557,598,542,mALC4,0,75,0.000000,2,0.000000,0.000000
558,828,541,LT38,0,137,0.000000,4,0.000000,0.000000
559,628,539,LC20a,0,280,0.000000,39,0.000000,0.000000
560,592,537,Li26,0,108,0.000000,8,0.000000,0.000000
561,585,535,LC44,0,115,0.000000,4,0.000000,0.000000
562,582,531,LPT21,0,92,0.000000,2,0.000000,0.000000
563,97,210,cM15,0,132,0.000000,2,0.000000,0.000000
564,96,208,LT34,0,159,0.000000,2,0.000000,0.000000
565,465,207,MTe11,0,86,0.000000,6,0.000000,0.000000
566,728,206,cL13,0,56,0.000000,2,0.000000,0.000000
567,91,205,LPT53,0,87,0.000000,2,0.000000,0.000000
568,572,203,mALC5,0,111,0.000000,2,0.000000,0.000000
569,232,201,LTe52a,0,252,0.000000,2,0.000000,0.000000
570,88,199,LTe14,0,83,0.000000,2,0.000000,0.000000
571,640,197,LPT49,0,75,0.000000,2,0.000000,0.000000
572,650,556,LTe10,0,169,0.000000,2,0.000000,0.000000
573,645,554,LT40,0,166,0.000000,2,0.000000,0.000000
574,637,552,LTe04,0,108,0.000000,2,0.000000,0.000000
575,632,551,cM14,0,47,0.000000,2,0.000000,0.000000
576,629,550,VS2,0,65,0.000000,2,0.000000,0.000000
577,915,549,MeTu4_unknown,0,188,0.000000,1,0.000000,0.000000
578,346,193,LT53,0,141,0.000000,8,0.000000,0.000000
579,80,192,MeMe_e05,0,141,0.000000,2,0.000000,0.000000
580,79,191,LPT42_Nod4,0,1,0.000000,2,0.000000,0.000000
581,78,189,LT66,0,242,0.000000,2,0.000000,0.000000
582,405,188,aMe3,0,209,0.000000,2,0.000000,0.000000
583,259,187,Sm33,0,122,0.000000,5,0.000000,0.000000
584,76,186,LT69,0,202,0.000000,2,0.000000,0.000000
585,681,185,LTe38b,0,205,0.000000,5,0.000000,0.000000
586,333,183,LTe47,0,967,0.000000,4,0.000000,0.000000
587,179,180,PLP163,0,43,0.000000,1,0.000000,0.000000
588,218,179,Li23,0,162,0.000000,2,0.000000,0.000000
589,769,576,LTe29,0,128,0.000000,2,0.000000,0.000000
590,688,575,PLP022,0,72,0.000000,1,0.000000,0.000000
591,678,572,LT67,0,148,0.000000,2,0.000000,0.000000
592,677,571,MTe45,0,173,0.000000,2,0.000000,0.000000
593,676,570,DNc02,0,42,0.000000,2,0.000000,0.000000
594,748,565,Sm25,0,159,0.000000,17,0.000000,0.000000
595,715,594,LTe73,0,404,0.000000,2,0.000000,0.000000
596,714,593,DNp11,0,195,0.000000,2,0.000000,0.000000
597,999,592,MeMe_e03,0,106,0.000000,2,0.000000,0.000000
598,712,591,CB0230,0,57,0.000000,1,0.000000,0.000000
599,711,590,cMLLP01,0,150,0.000000,2,0.000000,0.000000
600,709,589,cL22c,0,47,0.000000,2,0.000000,0.000000
601,708,588,LTe58,0,50,0.000000,12,0.000000,0.000000
602,707,587,LTe63,0,195,0.000000,6,0.000000,0.000000
603,706,586,LPT50,0,108,0.000000,2,0.000000,0.000000
604,705,585,MTe17,0,129,0.000000,4,0.000000,0.000000
605,702,584,PLP251,0,237,0.000000,2,0.000000,0.000000
606,699,581,cL05,0,1,0.000000,2,0.000000,0.000000
607,860,177,LPi12,0,65,0.000000,2,0.000000,0.000000
608,671,176,MTe48,0,149,0.000000,2,0.000000,0.000000
609,568,174,cL02a,0,359,0.000000,7,0.000000,0.000000
610,72,172,MTe42,0,21,0.000000,2,0.000000,0.000000
611,455,171,DCH,0,115,0.000000,2,0.000000,0.000000
612,70,170,cM16,0,193,0.000000,2,0.000000,0.000000
613,67,169,Pm12,0,136,0.000000,4,0.000000,0.000000
614,1057,167,cM13,0,174,0.000000,2,0.000000,0.000000
615,428,164,LTe45,0,268,0.000000,2,0.000000,0.000000
616,742,605,LTe08,0,134,0.000000,2,0.000000,0.000000
617,737,603,Sm38,0,155,0.000000,4,0.000000,0.000000
618,734,602,LTe49e,0,86,0.000000,3,0.000000,0.000000
619,731,600,Pm13,0,199,0.000000,3,0.000000,0.000000
620,721,597,CB1329,0,63,0.000000,2,0.000000,0.000000
621,719,596,PLP023,0,96,0.000000,1,0.000000,0.000000
622,718,595,CT1,0,22,0.000000,2,0.000000,0.000000
623,607,161,LTe38a,0,530,0.000000,8,0.000000,0.000000
624,63,159,cM02a,0,937,0.000000,2,0.000000,0.000000
625,873,152,LTe65,0,103,0.000000,7,0.000000,0.000000
626,60,150,MTe26,0,74,0.000000,2,0.000000,0.000000
627,458,147,PLP081,0,236,0.000000,1,0.000000,0.000000
628,786,625,Nod3,0,116,0.000000,2,0.000000,0.000000
629,784,624,LT75,0,130,0.000000,2,0.000000,0.000000
630,781,623,MTe21,0,123,0.000000,2,0.000000,0.000000
631,776,620,Sm17,0,115,0.000000,13,0.000000,0.000000
632,766,615,Sm27,0,248,0.000000,14,0.000000,0.000000
633,765,614,Li31,0,52,0.000000,2,0.000000,0.000000
634,764,613,VS4,0,110,0.000000,2,0.000000,0.000000
635,762,612,LTe40,0,144,0.000000,2,0.000000,0.000000
636,760,611,LC10f,0,318,0.000000,4,0.000000,0.000000
637,114,145,LTe18,0,125,0.000000,2,0.000000,0.000000
638,49,143,PLP037b,0,257,0.000000,1,0.000000,0.000000
639,937,142,LT1d,0,190,0.000000,2,0.000000,0.000000
640,145,139,Li33,0,135,0.000000,2,0.000000,0.000000
641,808,138,LPT22,0,150,0.000000,2,0.000000,0.000000
642,43,137,LT84,0,111,0.000000,2,0.000000,0.000000
643,42,135,LTe55,0,87,0.000000,2,0.000000,0.000000
644,121,134,Li19,0,230,0.000000,4,0.000000,0.000000
645,983,133,LT73,0,513,0.000000,4,0.000000,0.000000
646,525,131,LCe03,0,46,0.000000,37,0.000000,0.000000
647,971,125,LTe59,0,38,0.000000,4,0.000000,0.000000
648,749,122,MeMe_e08,0,1,0.000000,12,0.000000,0.000000
649,65,121,LTe05,0,115,0.000000,2,0.000000,0.000000
650,958,116,LTe36,0,170,0.000000,2,0.000000,0.000000
651,217,115,LPi13,0,113,0.000000,2,0.000000,0.000000
652,820,641,cM12,0,128,0.000000,2,0.000000,0.000000
653,964,638,MTe29,0,392,0.000000,2,0.000000,0.000000
654,811,635,LPT47_vCal2,0,79,0.000000,2,0.000000,0.000000
655,810,634,cLP05,0,142,0.000000,2,0.000000,0.000000
656,800,631,LT58,0,126,0.000000,2,0.000000,0.000000
657,787,627,LTe11,0,184,0.000000,2,0.000000,0.000000
658,668,114,cL02b,0,210,0.000000,7,0.000000,0.000000
659,37,113,LCe08,0,133,0.000000,5,0.000000,0.000000
660,356,112,Sm29,0,132,0.000000,10,0.000000,0.000000
661,152,111,LTe44,0,147,0.000000,2,0.000000,0.000000
662,28,110,LT85,0,106,0.000000,2,0.000000,0.000000
663,306,106,aMe19a,0,51,0.000000,2,0.000000,0.000000
664,22,103,aMe17a2,0,143,0.000000,2,0.000000,0.000000
665,857,658,LT56,0,1,0.000000,2,0.000000,0.000000
666,943,657,LTe48,0,168,0.000000,2,0.000000,0.000000
667,853,656,cM01c,0,323,0.000000,2,0.000000,0.000000
668,848,654,cL10,0,3,0.000000,2,0.000000,0.000000
669,843,652,LPT26,0,226,0.000000,2,0.000000,0.000000
670,950,650,LTe28,0,119,0.000000,2,0.000000,0.000000
671,837,649,LTe49c,0,90,0.000000,6,0.000000,0.000000
672,833,647,cL17,0,488,0.000000,2,0.000000,0.000000
673,831,645,VS5,0,74,0.000000,2,0.000000,0.000000
674,830,644,LT86,0,101,0.000000,2,0.000000,0.000000
675,894,674,5th-LNv,0,318,0.000000,2,0.000000,0.000000
676,893,673,DNp30,0,565,0.000000,2,0.000000,0.000000
677,890,671,LTe42b,0,115,0.000000,2,0.000000,0.000000
678,887,669,LTe33,0,130,0.000000,5,0.000000,0.000000
679,874,667,5-HTPMPV01,0,98,0.000000,2,0.000000,0.000000
680,872,664,cM07,0,52,0.000000,2,0.000000,0.000000
681,868,663,aMe15,0,199,0.000000,2,0.000000,0.000000
682,861,662,MTe28,0,122,0.000000,2,0.000000,0.000000
683,859,660,VS3,0,114,0.000000,2,0.000000,0.000000
684,858,659,H1,0,241,0.000000,2,0.000000,0.000000
685,216,96,Nod5,0,19,0.000000,2,0.000000,0.000000
686,438,93,VST1,0,109,0.000000,4,0.000000,0.000000
687,18,92,MTe25,0,133,0.000000,2,0.000000,0.000000
688,556,91,Sm39,0,57,0.000000,2,0.000000,0.000000
689,342,90,Sm26,0,198,0.000000,20,0.000000,0.000000
690,13,89,MTe22,0,61,0.000000,2,0.000000,0.000000
691,12,87,aMe26,0,68,0.000000,6,0.000000,0.000000
692,11,86,LT79,0,118,0.000000,2,0.000000,0.000000
693,10,83,LT87,0,174,0.000000,2,0.000000,0.000000
694,1030,80,CB3866,0,66,0.000000,2,0.000000,0.000000
695,626,77,OA-AL2i1,0,115,0.000000,2,0.000000,0.000000
696,520,73,LPi15,0,300,0.000000,2,0.000000,0.000000
697,27,69,aMe10,0,46,0.000000,3,0.000000,0.000000
698,667,67,MTe27,0,42,0.000000,2,0.000000,0.000000
699,928,689,MeMe_e13,0,82,0.000000,2,0.000000,0.000000
700,926,688,Li20,0,111,0.000000,6,0.000000,0.000000
701,908,684,Sm31,0,294,0.000000,23,0.000000,0.000000
702,907,683,LTe49f,0,146,0.000000,3,0.000000,0.000000
703,904,682,MTe39,0,96,0.000000,2,0.000000,0.000000
704,896,677,LT60,0,109,0.000000,2,0.000000,0.000000
705,693,66,LTe69,0,125,0.000000,2,0.000000,0.000000
706,41,64,Li25,0,124,0.000000,4,0.000000,0.000000
707,985,57,cM06,0,82,0.000000,2,0.000000,0.000000
708,997,56,OA-AL2i4,0,25,0.000000,2,0.000000,0.000000
709,51,55,Nod2,0,61,0.000000,2,0.000000,0.000000
710,819,53,aMe1,0,106,0.000000,4,0.000000,0.000000
711,962,706,LTe09,0,144,0.000000,15,0.000000,0.000000
712,959,705,LTe35,0,1,0.000000,2,0.000000,0.000000
713,956,702,LTe03,0,194,0.000000,4,0.000000,0.000000
714,953,700,MeMe_e10,0,128,0.000000,4,0.000000,0.000000
715,951,699,MTe32,0,191,0.000000,2,0.000000,0.000000
716,948,697,LTe61,0,60,0.000000,2,0.000000,0.000000
717,939,693,LTe07,0,222,0.000000,2,0.000000,0.000000
718,931,691,LTe22,0,216,0.000000,2,0.000000,0.000000
719,923,50,LT37,0,192,0.000000,2,0.000000,0.000000
720,34,47,cM18,0,29,0.000000,2,0.000000,0.000000
721,408,44,HBeyelet,0,56,0.000000,1,0.000000,0.000000
722,86,42,cL02c,0,1,0.000000,2,0.000000,0.000000
723,204,41,aMe8,0,435,0.000000,4,0.000000,0.000000
724,160,40,LTe70,0,83,0.000000,2,0.000000,0.000000
725,659,39,AN_multi_125,0,45,0.000000,2,0.000000,0.000000
726,993,719,LC31c,0,44,0.000000,2,0.000000,0.000000
727,986,718,MTe19,0,105,0.000000,2,0.000000,0.000000
728,974,712,LPTe02,0,71,0.000000,11,0.000000,0.000000
729,972,711,LTe57,0,32,0.000000,2,0.000000,0.000000
730,970,709,LT83,0,182,0.000000,2,0.000000,0.000000
731,981,707,DNp31,0,36,0.000000,1,0.000000,0.000000
732,209,34,aMe19b,0,146,0.000000,2,0.000000,0.000000
733,909,33,5-HTPMPV03,0,123,0.000000,2,0.000000,0.000000
734,5,27,PLP217,0,213,0.000000,1,0.000000,0.000000
735,549,26,DNp27,0,100,0.000000,2,0.000000,0.000000
736,61,25,LTe17,0,100,0.000000,2,0.000000,0.000000
737,1061,24,LT78,0,206,0.000000,8,0.000000,0.000000
738,351,21,LPT58,0,99,0.000000,2,0.000000,0.000000
739,1008,20,PLP032,0,167,0.000000,2,0.000000,0.000000
740,563,2,CB3833,0,75,0.000000,1,0.000000,0.000000
741,1066,741,LTe41,0,94,0.000000,2,0.000000,0.000000
742,930,1,LT1b,0,64,0.000000,2,0.000000,0.000000
743,3,0,LTe25,0,227,0.000000,2,0.000000,0.000000
