rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
433,523,219,OA-AL2i2,0,80,0.000000,4,0.000000,0.000000
434,394,222,LTe21,0,145,0.000000,2,0.000000,0.000000
435,105,224,DNg33,0,216,0.000000,1,0.000000,0.000000
436,135,225,H2,0,817,0.000000,2,0.000000,0.000000
437,378,402,LT64,0,475,0.000000,6,0.000000,0.000000
438,446,403,cM05,0,315,0.000000,2,0.000000,0.000000
439,809,405,LTe01,0,213,0.000000,5,0.000000,0.000000
440,811,406,LTe13,0,88,0.000000,2,0.000000,0.000000
441,663,408,HSE,0,215,0.000000,2,0.000000,0.000000
442,816,411,aMe6a,0,111,0.000000,2,0.000000,0.000000
443,538,203,mALC5,0,166,0.000000,2,0.000000,0.000000
444,408,205,LPT53,0,111,0.000000,2,0.000000,0.000000
445,563,206,cL13,0,132,0.000000,2,0.000000,0.000000
446,452,208,LT34,0,105,0.000000,2,0.000000,0.000000
447,347,419,cL15,0,223,0.000000,2,0.000000,0.000000
448,124,420,Li32,0,119,0.000000,2,0.000000,0.000000
449,253,422,aMe17c,0,73,0.000000,4,0.000000,0.000000
450,833,423,cM02b,0,259,0.000000,2,0.000000,0.000000
451,121,424,LTe60,0,42,0.000000,2,0.000000,0.000000
452,837,425,MTe30,0,48,0.000000,2,0.000000,0.000000
453,643,426,cL06,0,156,0.000000,2,0.000000,0.000000
454,841,428,LCe01a,0,51,0.000000,22,0.000000,0.000000
455,209,430,LT41,0,155,0.000000,2,0.000000,0.000000
456,340,431,Sm14,0,129,0.000000,36,0.000000,0.000000
457,846,432,LTe56,0,123,0.000000,2,0.000000,0.000000
458,847,433,PLP150a,0,266,0.000000,1,0.000000,0.000000
459,227,459,cM10,0,37,0.000000,2,0.000000,0.000000
460,751,461,OA-AL2b2,0,55,0.000000,4,0.000000,0.000000
461,267,462,VS8,0,168,0.000000,2,0.000000,0.000000
462,865,465,LPT04_HST,0,83,0.000000,2,0.000000,0.000000
463,849,434,MTe46,0,72,0.000000,3,0.000000,0.000000
464,83,439,cML02,0,257,0.000000,2,0.000000,0.000000
465,852,441,LT62,0,142,0.000000,2,0.000000,0.000000
466,854,445,VS7,0,252,0.000000,2,0.000000,0.000000
467,623,448,MeMe_e11,0,13,0.000000,4,0.000000,0.000000
468,544,196,DNc01,0,93,0.000000,2,0.000000,0.000000
469,547,197,LPT49,0,169,0.000000,2,0.000000,0.000000
470,57,199,LTe14,0,260,0.000000,2,0.000000,0.000000
471,48,201,LTe52a,0,98,0.000000,2,0.000000,0.000000
472,655,266,PLP051,0,187,0.000000,2,0.000000,0.000000
473,630,269,cLLPM02,0,310,0.000000,2,0.000000,0.000000
474,68,270,LPT48_vCal3,0,86,0.000000,2,0.000000,0.000000
475,527,338,CB2197,0,97,0.000000,1,0.000000,0.000000
476,740,342,LTe42c,0,679,0.000000,2,0.000000,0.000000
477,434,347,LCe05,0,158,0.000000,19,0.000000,0.000000
478,746,348,LTe38c,0,153,0.000000,4,0.000000,0.000000
479,747,349,Sm42,0,198,0.000000,2,0.000000,0.000000
480,750,350,LTe46,0,46,0.000000,2,0.000000,0.000000
481,619,352,LT33,0,161,0.000000,2,0.000000,0.000000
482,255,277,LT36,0,74,0.000000,2,0.000000,0.000000
483,665,278,LT65,0,61,0.000000,2,0.000000,0.000000
484,442,279,LT74,0,198,0.000000,5,0.000000,0.000000
485,62,280,AOTU053,0,230,0.000000,1,0.000000,0.000000
486,881,475,VCH,0,264,0.000000,2,0.000000,0.000000
487,882,478,LC46,0,60,0.000000,14,0.000000,0.000000
488,645,481,vCal1,0,85,0.000000,2,0.000000,0.000000
489,175,179,Li23,0,305,0.000000,2,0.000000,0.000000
490,521,180,PLP163,0,113,0.000000,1,0.000000,0.000000
491,415,185,LTe38b,0,19,0.000000,5,0.000000,0.000000
492,307,186,LT69,0,227,0.000000,2,0.000000,0.000000
493,526,187,Sm33,0,183,0.000000,5,0.000000,0.000000
494,454,188,aMe3,0,92,0.000000,2,0.000000,0.000000
495,319,189,LT66,0,300,0.000000,2,0.000000,0.000000
496,486,191,LPT42_Nod4,0,104,0.000000,2,0.000000,0.000000
497,466,192,MeMe_e05,0,120,0.000000,2,0.000000,0.000000
498,568,451,LTe42a,0,245,0.000000,2,0.000000,0.000000
499,71,452,aMe24,0,40,0.000000,2,0.000000,0.000000
500,30,453,cL11,0,257,0.000000,2,0.000000,0.000000
501,489,165,cM08a,0,111,0.000000,5,0.000000,0.000000
502,490,167,cM13,0,251,0.000000,2,0.000000,0.000000
503,494,169,Pm12,0,155,0.000000,4,0.000000,0.000000
504,496,170,cM16,0,123,0.000000,2,0.000000,0.000000
505,497,171,DCH,0,273,0.000000,2,0.000000,0.000000
506,501,172,MTe42,0,72,0.000000,2,0.000000,0.000000
507,510,174,cL02a,0,274,0.000000,7,0.000000,0.000000
508,515,176,MTe48,0,1,0.000000,2,0.000000,0.000000
509,519,177,LPi12,0,154,0.000000,2,0.000000,0.000000
510,871,466,cLP04,0,138,0.000000,2,0.000000,0.000000
511,873,467,LTe06,0,168,0.000000,2,0.000000,0.000000
512,874,469,MTe37,0,333,0.000000,2,0.000000,0.000000
513,657,470,MTe07,0,62,0.000000,15,0.000000,0.000000
514,878,472,DN1-l,0,66,0.000000,2,0.000000,0.000000
515,720,473,MTe23,0,36,0.000000,2,0.000000,0.000000
516,910,513,LTe49b,0,22,0.000000,5,0.000000,0.000000
517,286,147,PLP081,0,123,0.000000,1,0.000000,0.000000
518,100,150,MTe26,0,63,0.000000,2,0.000000,0.000000
519,477,152,LTe65,0,88,0.000000,7,0.000000,0.000000
520,482,159,cM02a,0,203,0.000000,2,0.000000,0.000000
521,358,160,LNd_CRY+_ITP+,0,217,0.000000,2,0.000000,0.000000
522,485,161,LTe38a,0,199,0.000000,8,0.000000,0.000000
523,842,482,MTe04,0,50,0.000000,30,0.000000,0.000000
524,176,483,PLP174,0,262,0.000000,2,0.000000,0.000000
525,891,485,cL12,0,56,0.000000,2,0.000000,0.000000
526,765,486,aMe20,0,84,0.000000,2,0.000000,0.000000
527,894,488,HSS,0,93,0.000000,2,0.000000,0.000000
528,157,490,LPT52,0,191,0.000000,2,0.000000,0.000000
529,279,491,aMe22,0,223,0.000000,2,0.000000,0.000000
530,900,495,LTe26,0,264,0.000000,2,0.000000,0.000000
531,488,164,LTe45,0,135,0.000000,2,0.000000,0.000000
532,911,520,LTe20,0,184,0.000000,2,0.000000,0.000000
533,169,521,aMe17a1,0,102,0.000000,2,0.000000,0.000000
534,923,522,LTe52b,0,211,0.000000,2,0.000000,0.000000
535,759,523,Li04,0,159,0.000000,26,0.000000,0.000000
536,926,525,PLP035,0,57,0.000000,1,0.000000,0.000000
537,418,527,Am1,0,164,0.000000,2,0.000000,0.000000
538,928,529,MTe13,0,225,0.000000,5,0.000000,0.000000
539,901,500,MeMe_e09,0,82,0.000000,2,0.000000,0.000000
540,903,503,PDt,0,1,0.000000,11,0.000000,0.000000
541,904,504,MTe40,0,215,0.000000,2,0.000000,0.000000
542,210,505,cL22b,0,19,0.000000,2,0.000000,0.000000
543,492,506,Sm40,0,88,0.000000,4,0.000000,0.000000
544,907,507,LT47,0,192,0.000000,2,0.000000,0.000000
545,908,508,LTe27,0,143,0.000000,2,0.000000,0.000000
546,762,511,MeLp2,0,341,0.000000,2,0.000000,0.000000
547,449,133,LT73,0,136,0.000000,4,0.000000,0.000000
548,411,134,Li19,0,298,0.000000,4,0.000000,0.000000
549,207,135,LTe55,0,249,0.000000,2,0.000000,0.000000
550,456,137,LT84,0,117,0.000000,2,0.000000,0.000000
551,458,138,LPT22,0,25,0.000000,2,0.000000,0.000000
552,460,139,Li33,0,169,0.000000,2,0.000000,0.000000
553,461,140,LTe43,0,143,0.000000,8,0.000000,0.000000
554,464,141,LT70,0,217,0.000000,8,0.000000,0.000000
555,444,143,PLP037b,0,99,0.000000,1,0.000000,0.000000
556,80,145,LTe18,0,102,0.000000,2,0.000000,0.000000
557,205,514,LTe50,0,195,0.000000,4,0.000000,0.000000
558,190,517,LPT45_dCal1,0,89,0.000000,2,0.000000,0.000000
559,914,518,MeMe_e06,0,24,0.000000,2,0.000000,0.000000
560,952,552,LTe04,0,36,0.000000,2,0.000000,0.000000
561,953,553,LC45,0,160,0.000000,24,0.000000,0.000000
562,954,554,LT40,0,91,0.000000,2,0.000000,0.000000
563,956,556,LTe10,0,7,0.000000,2,0.000000,0.000000
564,800,557,MTe36,0,128,0.000000,2,0.000000,0.000000
565,845,530,LT59,0,28,0.000000,2,0.000000,0.000000
566,933,531,LPT21,0,104,0.000000,2,0.000000,0.000000
567,934,535,LC44,0,129,0.000000,4,0.000000,0.000000
568,936,536,Sm18,0,80,0.000000,37,0.000000,0.000000
569,940,537,Li26,0,161,0.000000,8,0.000000,0.000000
570,941,539,LC20a,0,198,0.000000,39,0.000000,0.000000
571,942,541,LT38,0,198,0.000000,4,0.000000,0.000000
572,675,542,mALC4,0,74,0.000000,2,0.000000,0.000000
573,947,543,LTe23,0,270,0.000000,2,0.000000,0.000000
574,948,545,aMe25,0,106,0.000000,2,0.000000,0.000000
575,966,575,PLP022,0,74,0.000000,1,0.000000,0.000000
576,968,576,LTe29,0,122,0.000000,2,0.000000,0.000000
577,165,115,LPi13,0,184,0.000000,2,0.000000,0.000000
578,420,116,LTe36,0,58,0.000000,2,0.000000,0.000000
579,136,119,LPT51,0,94,0.000000,2,0.000000,0.000000
580,435,121,LTe05,0,112,0.000000,2,0.000000,0.000000
581,436,122,MeMe_e08,0,100,0.000000,12,0.000000,0.000000
582,438,123,MC65,0,136,0.000000,6,0.000000,0.000000
583,170,127,CL104,0,45,0.000000,1,0.000000,0.000000
584,844,549,MeTu4_unknown,0,71,0.000000,1,0.000000,0.000000
585,950,550,VS2,0,178,0.000000,2,0.000000,0.000000
586,470,551,cM14,0,359,0.000000,2,0.000000,0.000000
587,343,281,HSN,0,103,0.000000,2,0.000000,0.000000
588,401,286,LT76,0,253,0.000000,2,0.000000,0.000000
589,719,322,MTe49,0,307,0.000000,2,0.000000,0.000000
590,381,324,LTe62,0,219,0.000000,2,0.000000,0.000000
591,724,325,cL07,0,437,0.000000,2,0.000000,0.000000
592,725,326,Sm34,0,1,0.000000,11,0.000000,0.000000
593,585,327,LatB,0,43,0.000000,9,0.000000,0.000000
594,731,328,LCe01,0,64,0.000000,3,0.000000,0.000000
595,733,331,MTe43,0,254,0.000000,2,0.000000,0.000000
596,734,332,LTe74,0,159,0.000000,2,0.000000,0.000000
597,735,333,MeLp1,0,297,0.000000,2,0.000000,0.000000
598,736,335,VS1,0,21,0.000000,2,0.000000,0.000000
599,360,336,MTe47,0,123,0.000000,4,0.000000,0.000000
600,989,593,DNp11,0,81,0.000000,2,0.000000,0.000000
601,356,98,cM11,0,95,0.000000,2,0.000000,0.000000
602,390,100,MTe33,0,177,0.000000,2,0.000000,0.000000
603,122,104,cM01a,0,240,0.000000,2,0.000000,0.000000
604,79,106,aMe19a,0,110,0.000000,2,0.000000,0.000000
605,332,110,LT85,0,1242,0.000000,2,0.000000,0.000000
606,311,111,LTe44,0,172,0.000000,2,0.000000,0.000000
607,414,112,Sm29,0,286,0.000000,10,0.000000,0.000000
608,92,113,LCe08,0,2,0.000000,5,0.000000,0.000000
609,959,567,LC36,0,185,0.000000,30,0.000000,0.000000
610,963,570,DNc02,0,167,0.000000,2,0.000000,0.000000
611,964,571,MTe45,0,272,0.000000,2,0.000000,0.000000
612,407,572,LT67,0,155,0.000000,2,0.000000,0.000000
613,994,597,CB1329,0,127,0.000000,2,0.000000,0.000000
614,128,600,Pm13,0,148,0.000000,3,0.000000,0.000000
615,565,603,Sm38,0,322,0.000000,4,0.000000,0.000000
616,998,605,LTe08,0,183,0.000000,2,0.000000,0.000000
617,93,609,MTe09,0,56,0.000000,10,0.000000,0.000000
618,179,578,LTe37,0,104,0.000000,4,0.000000,0.000000
619,970,581,cL05,0,21,0.000000,2,0.000000,0.000000
620,481,586,LPT50,0,1008,0.000000,2,0.000000,0.000000
621,876,587,LTe63,0,97,0.000000,6,0.000000,0.000000
622,702,588,LTe58,0,35,0.000000,12,0.000000,0.000000
623,262,589,cL22c,0,53,0.000000,2,0.000000,0.000000
624,980,590,cMLLP01,0,215,0.000000,2,0.000000,0.000000
625,981,591,CB0230,0,93,0.000000,1,0.000000,0.000000
626,409,592,MeMe_e03,0,77,0.000000,2,0.000000,0.000000
627,1012,624,LT75,0,30,0.000000,2,0.000000,0.000000
628,1013,625,Nod3,0,220,0.000000,2,0.000000,0.000000
629,281,85,VS6,0,125,0.000000,2,0.000000,0.000000
630,278,86,LT79,0,171,0.000000,2,0.000000,0.000000
631,366,89,MTe22,0,193,0.000000,2,0.000000,0.000000
632,368,90,Sm26,0,161,0.000000,20,0.000000,0.000000
633,59,91,Sm39,0,37,0.000000,2,0.000000,0.000000
634,375,92,MTe25,0,135,0.000000,2,0.000000,0.000000
635,81,94,LT54,0,316,0.000000,2,0.000000,0.000000
636,231,95,CB3790,0,78,0.000000,3,0.000000,0.000000
637,172,96,Nod5,0,32,0.000000,2,0.000000,0.000000
638,990,594,LTe73,0,159,0.000000,2,0.000000,0.000000
639,991,595,CT1,0,88,0.000000,2,0.000000,0.000000
640,992,596,PLP023,0,75,0.000000,1,0.000000,0.000000
641,317,69,aMe10,0,269,0.000000,3,0.000000,0.000000
642,324,71,aMe12,0,123,0.000000,7,0.000000,0.000000
643,335,73,LPi15,0,125,0.000000,2,0.000000,0.000000
644,341,77,OA-AL2i1,0,167,0.000000,2,0.000000,0.000000
645,289,80,CB3866,0,147,0.000000,2,0.000000,0.000000
646,344,81,DNpe053,0,145,0.000000,2,0.000000,0.000000
647,484,611,LC10f,0,224,0.000000,4,0.000000,0.000000
648,931,612,LTe40,0,51,0.000000,2,0.000000,0.000000
649,557,613,VS4,0,68,0.000000,2,0.000000,0.000000
650,548,614,Li31,0,156,0.000000,2,0.000000,0.000000
651,516,615,Sm27,0,286,0.000000,14,0.000000,0.000000
652,147,620,Sm17,0,128,0.000000,13,0.000000,0.000000
653,803,623,MTe21,0,138,0.000000,2,0.000000,0.000000
654,1038,650,LTe28,0,87,0.000000,2,0.000000,0.000000
655,574,652,LPT26,0,103,0.000000,2,0.000000,0.000000
656,1040,654,cL10,0,45,0.000000,2,0.000000,0.000000
657,1041,656,cM01c,0,80,0.000000,2,0.000000,0.000000
658,86,657,LTe48,0,131,0.000000,2,0.000000,0.000000
659,1020,627,LTe11,0,232,0.000000,2,0.000000,0.000000
660,883,631,LT58,0,196,0.000000,2,0.000000,0.000000
661,1024,634,cLP05,0,314,0.000000,2,0.000000,0.000000
662,1026,635,LPT47_vCal2,0,249,0.000000,2,0.000000,0.000000
663,1029,638,MTe29,0,224,0.000000,2,0.000000,0.000000
664,1030,640,cM04,0,157,0.000000,6,0.000000,0.000000
665,6,641,cM12,0,104,0.000000,2,0.000000,0.000000
666,220,66,LTe69,0,1276,0.000000,2,0.000000,0.000000
667,312,67,MTe27,0,253,0.000000,2,0.000000,0.000000
668,52,68,LT51,0,163,0.000000,24,0.000000,0.000000
669,1053,671,LTe42b,0,191,0.000000,2,0.000000,0.000000
670,712,672,cMLLP02,0,38,0.000000,3,0.000000,0.000000
671,1056,673,DNp30,0,169,0.000000,2,0.000000,0.000000
672,31,50,LT37,0,138,0.000000,2,0.000000,0.000000
673,156,53,aMe1,0,200,0.000000,4,0.000000,0.000000
674,291,55,Nod2,0,60,0.000000,2,0.000000,0.000000
675,186,56,OA-AL2i4,0,109,0.000000,2,0.000000,0.000000
676,294,57,cM06,0,113,0.000000,2,0.000000,0.000000
677,296,58,cM08c,0,163,0.000000,6,0.000000,0.000000
678,264,64,Li25,0,136,0.000000,4,0.000000,0.000000
679,202,65,LC35,0,197,0.000000,8,0.000000,0.000000
680,361,644,LT86,0,120,0.000000,2,0.000000,0.000000
681,310,645,VS5,0,110,0.000000,2,0.000000,0.000000
682,669,647,cL17,0,119,0.000000,2,0.000000,0.000000
683,1037,649,LTe49c,0,152,0.000000,6,0.000000,0.000000
684,1,34,aMe19b,0,96,0.000000,2,0.000000,0.000000
685,123,40,LTe70,0,353,0.000000,2,0.000000,0.000000
686,163,41,aMe8,0,68,0.000000,4,0.000000,0.000000
687,277,42,cL02c,0,138,0.000000,2,0.000000,0.000000
688,285,47,cM18,0,121,0.000000,2,0.000000,0.000000
689,1044,658,LT56,0,387,0.000000,2,0.000000,0.000000
690,263,659,H1,0,241,0.000000,2,0.000000,0.000000
691,958,660,VS3,0,57,0.000000,2,0.000000,0.000000
692,831,662,MTe28,0,126,0.000000,2,0.000000,0.000000
693,1048,664,cM07,0,52,0.000000,2,0.000000,0.000000
694,1050,667,5-HTPMPV01,0,55,0.000000,2,0.000000,0.000000
695,101,669,LTe33,0,271,0.000000,5,0.000000,0.000000
696,144,697,LTe61,0,40,0.000000,2,0.000000,0.000000
697,419,699,MTe32,0,47,0.000000,2,0.000000,0.000000
698,1076,700,MeMe_e10,0,235,0.000000,4,0.000000,0.000000
699,1077,701,LPi03,0,152,0.000000,13,0.000000,0.000000
700,382,702,LTe03,0,89,0.000000,4,0.000000,0.000000
701,174,705,LTe35,0,69,0.000000,2,0.000000,0.000000
702,674,674,5th-LNv,0,87,0.000000,2,0.000000,0.000000
703,42,675,AVLP534,0,270,0.000000,1,0.000000,0.000000
704,116,677,LT60,0,122,0.000000,2,0.000000,0.000000
705,1065,678,MTe02,0,1,0.000000,77,0.000000,0.000000
706,1067,682,MTe39,0,324,0.000000,2,0.000000,0.000000
707,1068,683,LTe49f,0,266,0.000000,3,0.000000,0.000000
708,1069,688,Li20,0,111,0.000000,6,0.000000,0.000000
709,1070,689,MeMe_e13,0,149,0.000000,2,0.000000,0.000000
710,738,337,CB2216,0,399,0.000000,1,0.000000,0.000000
711,287,290,cL22a,0,37,0.000000,2,0.000000,0.000000
712,680,291,MTe35,0,103,0.000000,2,0.000000,0.000000
713,146,292,LTe24,0,134,0.000000,2,0.000000,0.000000
714,505,293,Sm41,0,110,0.000000,2,0.000000,0.000000
715,684,294,cL02d,0,205,0.000000,3,0.000000,0.000000
716,54,295,LPT28,0,48,0.000000,2,0.000000,0.000000
717,689,296,mALC3,0,238,0.000000,2,0.000000,0.000000
718,363,298,LTe19,0,140,0.000000,2,0.000000,0.000000
719,691,299,LTe30,0,137,0.000000,2,0.000000,0.000000
720,693,300,OA-AL2i3,0,189,0.000000,4,0.000000,0.000000
721,111,302,PLP215,0,97,0.000000,2,0.000000,0.000000
722,572,306,aMe17b,0,220,0.000000,4,0.000000,0.000000
723,35,307,Li28,0,82,0.000000,4,0.000000,0.000000
724,653,309,VSm,0,59,0.000000,4,0.000000,0.000000
725,708,311,LT43,0,118,0.000000,4,0.000000,0.000000
726,189,0,LTe25,0,26,0.000000,2,0.000000,0.000000
727,243,707,DNp31,0,210,0.000000,1,0.000000,0.000000
