rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
432,352,405,LTe01,0,98,0.000000,5,0.000000,0.000000
433,350,403,cM05,0,68,0.000000,2,0.000000,0.000000
434,810,432,LTe56,0,61,0.000000,2,0.000000,0.000000
435,427,431,Sm14,0,42,0.000000,36,0.000000,0.000000
436,393,430,LT41,0,50,0.000000,2,0.000000,0.000000
437,981,426,cL06,0,238,0.000000,2,0.000000,0.000000
438,660,425,MTe30,0,77,0.000000,2,0.000000,0.000000
439,387,424,LTe60,0,161,0.000000,2,0.000000,0.000000
440,386,423,cM02b,0,189,0.000000,2,0.000000,0.000000
441,521,422,aMe17c,0,360,0.000000,4,0.000000,0.000000
442,544,420,Li32,0,168,0.000000,2,0.000000,0.000000
443,377,419,cL15,0,203,0.000000,2,0.000000,0.000000
444,221,322,MTe49,0,119,0.000000,2,0.000000,0.000000
445,217,320,PLP020,0,86,0.000000,1,0.000000,0.000000
446,215,318,LT39,0,76,0.000000,2,0.000000,0.000000
447,569,316,MTe12,0,32,0.000000,6,0.000000,0.000000
448,204,315,Sm43,0,79,0.000000,9,0.000000,0.000000
449,262,314,MTe24,0,49,0.000000,2,0.000000,0.000000
450,195,313,cM03,0,56,0.000000,6,0.000000,0.000000
451,644,311,LT43,0,251,0.000000,4,0.000000,0.000000
452,187,307,Li28,0,237,0.000000,4,0.000000,0.000000
453,424,448,MeMe_e11,0,37,0.000000,4,0.000000,0.000000
454,423,445,VS7,0,248,0.000000,2,0.000000,0.000000
455,418,443,aMe9,0,282,0.000000,4,0.000000,0.000000
456,414,441,LT62,0,44,0.000000,2,0.000000,0.000000
457,288,306,aMe17b,0,6,0.000000,4,0.000000,0.000000
458,749,303,LTe64,0,34,0.000000,10,0.000000,0.000000
459,176,302,PLP215,0,524,0.000000,2,0.000000,0.000000
460,172,299,LTe30,0,77,0.000000,2,0.000000,0.000000
461,171,298,LTe19,0,113,0.000000,2,0.000000,0.000000
462,622,296,mALC3,0,113,0.000000,2,0.000000,0.000000
463,168,295,LPT28,0,191,0.000000,2,0.000000,0.000000
464,166,294,cL02d,0,53,0.000000,3,0.000000,0.000000
465,165,293,Sm41,0,89,0.000000,2,0.000000,0.000000
466,162,292,LTe24,0,42,0.000000,2,0.000000,0.000000
467,403,291,MTe35,0,152,0.000000,2,0.000000,0.000000
468,460,466,cLP04,0,29,0.000000,2,0.000000,0.000000
469,459,465,LPT04_HST,0,250,0.000000,2,0.000000,0.000000
470,1010,462,VS8,0,397,0.000000,2,0.000000,0.000000
471,453,461,OA-AL2b2,0,192,0.000000,4,0.000000,0.000000
472,760,459,cM10,0,633,0.000000,2,0.000000,0.000000
473,441,456,LTe54,0,188,0.000000,4,0.000000,0.000000
474,437,454,CB2580,0,45,0.000000,1,0.000000,0.000000
475,436,453,cL11,0,130,0.000000,2,0.000000,0.000000
476,877,452,aMe24,0,159,0.000000,2,0.000000,0.000000
477,742,451,LTe42a,0,223,0.000000,2,0.000000,0.000000
478,159,290,cL22a,0,43,0.000000,2,0.000000,0.000000
479,157,286,LT76,0,26,0.000000,2,0.000000,0.000000
480,321,285,Sm11,0,1,0.000000,8,0.000000,0.000000
481,156,284,cL09,0,42,0.000000,2,0.000000,0.000000
482,155,281,HSN,0,179,0.000000,2,0.000000,0.000000
483,151,280,AOTU053,0,186,0.000000,1,0.000000,0.000000
484,918,279,LT74,0,159,0.000000,5,0.000000,0.000000
485,147,278,LT65,0,405,0.000000,2,0.000000,0.000000
486,561,277,LT36,0,235,0.000000,2,0.000000,0.000000
487,486,482,MTe04,0,14,0.000000,30,0.000000,0.000000
488,485,481,vCal1,0,41,0.000000,2,0.000000,0.000000
489,480,478,LC46,0,45,0.000000,14,0.000000,0.000000
490,492,477,PLP252,0,47,0.000000,1,0.000000,0.000000
491,475,475,VCH,0,82,0.000000,2,0.000000,0.000000
492,471,473,MTe23,0,259,0.000000,2,0.000000,0.000000
493,470,472,DN1-l,0,53,0.000000,2,0.000000,0.000000
494,892,471,MeTu4b,0,153,0.000000,21,0.000000,0.000000
495,880,470,MTe07,0,163,0.000000,15,0.000000,0.000000
496,465,469,MTe37,0,46,0.000000,2,0.000000,0.000000
497,464,467,LTe06,0,190,0.000000,2,0.000000,0.000000
498,145,274,mALD1,0,75,0.000000,2,0.000000,0.000000
499,143,270,LPT48_vCal3,0,383,0.000000,2,0.000000,0.000000
500,140,269,cLLPM02,0,236,0.000000,2,0.000000,0.000000
501,135,266,PLP051,0,15,0.000000,2,0.000000,0.000000
502,685,265,LC27,0,307,0.000000,37,0.000000,0.000000
503,442,261,cLM01,0,162,0.000000,2,0.000000,0.000000
504,510,495,LTe26,0,36,0.000000,2,0.000000,0.000000
505,583,491,aMe22,0,273,0.000000,2,0.000000,0.000000
506,503,490,LPT52,0,211,0.000000,2,0.000000,0.000000
507,980,488,HSS,0,218,0.000000,2,0.000000,0.000000
508,496,487,LC31b,0,365,0.000000,10,0.000000,0.000000
509,494,486,aMe20,0,177,0.000000,2,0.000000,0.000000
510,493,485,cL12,0,113,0.000000,2,0.000000,0.000000
511,488,483,PLP174,0,273,0.000000,2,0.000000,0.000000
512,129,256,LPT54,0,470,0.000000,2,0.000000,0.000000
513,614,254,MTe31,0,284,0.000000,2,0.000000,0.000000
514,392,251,LC41,0,67,0.000000,12,0.000000,0.000000
515,120,249,LTe15,0,313,0.000000,2,0.000000,0.000000
516,119,247,LT61a,0,41,0.000000,2,0.000000,0.000000
517,117,245,LTe12,0,76,0.000000,2,0.000000,0.000000
518,345,243,LPT27,0,44,0.000000,2,0.000000,0.000000
519,539,514,LTe50,0,200,0.000000,4,0.000000,0.000000
520,538,513,LTe49b,0,194,0.000000,5,0.000000,0.000000
521,535,511,MeLp2,0,33,0.000000,2,0.000000,0.000000
522,534,508,LTe27,0,188,0.000000,2,0.000000,0.000000
523,530,507,LT47,0,72,0.000000,2,0.000000,0.000000
524,528,506,Sm40,0,92,0.000000,4,0.000000,0.000000
525,527,505,cL22b,0,123,0.000000,2,0.000000,0.000000
526,525,504,MTe40,0,97,0.000000,2,0.000000,0.000000
527,516,500,MeMe_e09,0,107,0.000000,2,0.000000,0.000000
528,113,239,MTe38,0,191,0.000000,2,0.000000,0.000000
529,186,238,MeMe_e12,0,134,0.000000,2,0.000000,0.000000
530,112,237,Li29,0,165,0.000000,2,0.000000,0.000000
531,911,236,LTe76,0,128,0.000000,2,0.000000,0.000000
532,109,235,l-CPDN3,0,175,0.000000,2,0.000000,0.000000
533,239,234,MTe20,0,285,0.000000,2,0.000000,0.000000
534,105,229,LT63,0,129,0.000000,4,0.000000,0.000000
535,564,530,LT59,0,318,0.000000,2,0.000000,0.000000
536,946,529,MTe13,0,312,0.000000,5,0.000000,0.000000
537,560,527,Am1,0,111,0.000000,2,0.000000,0.000000
538,558,525,PLP035,0,119,0.000000,1,0.000000,0.000000
539,826,523,Li04,0,34,0.000000,26,0.000000,0.000000
540,553,521,aMe17a1,0,215,0.000000,2,0.000000,0.000000
541,724,520,LTe20,0,88,0.000000,2,0.000000,0.000000
542,627,519,LM102a_L234-M89,0,72,0.000000,2,0.000000,0.000000
543,546,518,MeMe_e06,0,125,0.000000,2,0.000000,0.000000
544,545,517,LPT45_dCal1,0,148,0.000000,2,0.000000,0.000000
545,594,545,aMe25,0,81,0.000000,2,0.000000,0.000000
546,592,544,LC33a,0,184,0.000000,27,0.000000,0.000000
547,590,543,LTe23,0,336,0.000000,2,0.000000,0.000000
548,587,542,mALC4,0,220,0.000000,2,0.000000,0.000000
549,816,541,LT38,0,228,0.000000,4,0.000000,0.000000
550,584,540,PLP185,0,160,0.000000,2,0.000000,0.000000
551,908,537,Li26,0,183,0.000000,8,0.000000,0.000000
552,572,536,Sm18,0,58,0.000000,37,0.000000,0.000000
553,571,535,LC44,0,423,0.000000,4,0.000000,0.000000
554,565,531,LPT21,0,255,0.000000,2,0.000000,0.000000
555,843,226,LPT30,0,196,0.000000,2,0.000000,0.000000
556,99,225,H2,0,21,0.000000,2,0.000000,0.000000
557,97,224,DNg33,0,32,0.000000,1,0.000000,0.000000
558,95,222,LTe21,0,93,0.000000,2,0.000000,0.000000
559,91,219,OA-AL2i2,0,241,0.000000,4,0.000000,0.000000
560,478,218,PLP069,0,11,0.000000,1,0.000000,0.000000
561,128,216,LT42,0,136,0.000000,2,0.000000,0.000000
562,923,214,Dm14,0,187,0.000000,28,0.000000,0.000000
563,82,213,MTe44,0,156,0.000000,2,0.000000,0.000000
564,613,556,LTe10,0,58,0.000000,2,0.000000,0.000000
565,611,554,LT40,0,136,0.000000,2,0.000000,0.000000
566,602,553,LC45,0,253,0.000000,24,0.000000,0.000000
567,656,552,LTe04,0,43,0.000000,2,0.000000,0.000000
568,599,551,cM14,0,78,0.000000,2,0.000000,0.000000
569,598,550,VS2,0,101,0.000000,2,0.000000,0.000000
570,840,549,MeTu4_unknown,0,24,0.000000,1,0.000000,0.000000
571,81,210,cM15,0,219,0.000000,2,0.000000,0.000000
572,549,208,LT34,0,92,0.000000,2,0.000000,0.000000
573,380,207,MTe11,0,74,0.000000,6,0.000000,0.000000
574,709,206,cL13,0,55,0.000000,2,0.000000,0.000000
575,883,205,LPT53,0,111,0.000000,2,0.000000,0.000000
576,638,203,mALC5,0,25,0.000000,2,0.000000,0.000000
577,450,201,LTe52a,0,107,0.000000,2,0.000000,0.000000
578,807,199,LTe14,0,289,0.000000,2,0.000000,0.000000
579,729,197,LPT49,0,756,0.000000,2,0.000000,0.000000
580,673,578,LTe37,0,150,0.000000,4,0.000000,0.000000
581,665,576,LTe29,0,287,0.000000,2,0.000000,0.000000
582,661,575,PLP022,0,34,0.000000,1,0.000000,0.000000
583,647,572,LT67,0,141,0.000000,2,0.000000,0.000000
584,960,570,DNc02,0,354,0.000000,2,0.000000,0.000000
585,633,565,Sm25,0,74,0.000000,17,0.000000,0.000000
586,73,193,LT53,0,80,0.000000,8,0.000000,0.000000
587,67,192,MeMe_e05,0,156,0.000000,2,0.000000,0.000000
588,738,191,LPT42_Nod4,0,78,0.000000,2,0.000000,0.000000
589,65,189,LT66,0,44,0.000000,2,0.000000,0.000000
590,193,188,aMe3,0,143,0.000000,2,0.000000,0.000000
591,820,187,Sm33,0,50,0.000000,5,0.000000,0.000000
592,878,186,LT69,0,177,0.000000,2,0.000000,0.000000
593,64,185,LTe38b,0,31,0.000000,5,0.000000,0.000000
594,989,184,aMe5,0,59,0.000000,55,0.000000,0.000000
595,873,183,LTe47,0,27,0.000000,4,0.000000,0.000000
596,133,182,PLP068,0,64,0.000000,2,0.000000,0.000000
597,802,180,PLP163,0,108,0.000000,1,0.000000,0.000000
598,346,179,Li23,0,51,0.000000,2,0.000000,0.000000
599,984,594,LTe73,0,56,0.000000,2,0.000000,0.000000
600,696,593,DNp11,0,332,0.000000,2,0.000000,0.000000
601,693,592,MeMe_e03,0,129,0.000000,2,0.000000,0.000000
602,692,591,CB0230,0,250,0.000000,1,0.000000,0.000000
603,689,590,cMLLP01,0,134,0.000000,2,0.000000,0.000000
604,688,589,cL22c,0,152,0.000000,2,0.000000,0.000000
605,686,588,LTe58,0,111,0.000000,12,0.000000,0.000000
606,896,587,LTe63,0,130,0.000000,6,0.000000,0.000000
607,902,586,LPT50,0,131,0.000000,2,0.000000,0.000000
608,677,585,MTe17,0,133,0.000000,4,0.000000,0.000000
609,674,581,cL05,0,56,0.000000,2,0.000000,0.000000
610,411,177,LPi12,0,154,0.000000,2,0.000000,0.000000
611,631,176,MTe48,0,44,0.000000,2,0.000000,0.000000
612,310,174,cL02a,0,155,0.000000,7,0.000000,0.000000
613,59,172,MTe42,0,88,0.000000,2,0.000000,0.000000
614,87,171,DCH,0,76,0.000000,2,0.000000,0.000000
615,536,170,cM16,0,94,0.000000,2,0.000000,0.000000
616,55,169,Pm12,0,107,0.000000,4,0.000000,0.000000
617,93,167,cM13,0,58,0.000000,2,0.000000,0.000000
618,268,166,Sm16,0,52,0.000000,67,0.000000,0.000000
619,900,165,cM08a,0,126,0.000000,5,0.000000,0.000000
620,746,609,MTe09,0,97,0.000000,10,0.000000,0.000000
621,972,605,LTe08,0,242,0.000000,2,0.000000,0.000000
622,725,603,Sm38,0,82,0.000000,4,0.000000,0.000000
623,715,600,Pm13,0,76,0.000000,3,0.000000,0.000000
624,703,597,CB1329,0,67,0.000000,2,0.000000,0.000000
625,699,596,PLP023,0,264,0.000000,1,0.000000,0.000000
626,698,595,CT1,0,199,0.000000,2,0.000000,0.000000
627,337,161,LTe38a,0,322,0.000000,8,0.000000,0.000000
628,45,160,LNd_CRY+_ITP+,0,43,0.000000,2,0.000000,0.000000
629,42,159,cM02a,0,520,0.000000,2,0.000000,0.000000
630,637,152,LTe65,0,201,0.000000,7,0.000000,0.000000
631,784,150,MTe26,0,5,0.000000,2,0.000000,0.000000
632,40,149,PLP239,0,128,0.000000,1,0.000000,0.000000
633,1017,147,PLP081,0,144,0.000000,1,0.000000,0.000000
634,782,625,Nod3,0,62,0.000000,2,0.000000,0.000000
635,780,624,LT75,0,28,0.000000,2,0.000000,0.000000
636,776,623,MTe21,0,16,0.000000,2,0.000000,0.000000
637,772,620,Sm17,0,179,0.000000,13,0.000000,0.000000
638,766,617,PLP004,0,180,0.000000,1,0.000000,0.000000
639,759,614,Li31,0,48,0.000000,2,0.000000,0.000000
640,752,613,VS4,0,91,0.000000,2,0.000000,0.000000
641,751,612,LTe40,0,905,0.000000,2,0.000000,0.000000
642,150,145,LTe18,0,310,0.000000,2,0.000000,0.000000
643,977,143,PLP037b,0,308,0.000000,1,0.000000,0.000000
644,38,142,LT1d,0,17,0.000000,2,0.000000,0.000000
645,36,139,Li33,0,21,0.000000,2,0.000000,0.000000
646,183,138,LPT22,0,37,0.000000,2,0.000000,0.000000
647,722,137,LT84,0,162,0.000000,2,0.000000,0.000000
648,74,135,LTe55,0,302,0.000000,2,0.000000,0.000000
649,29,134,Li19,0,56,0.000000,4,0.000000,0.000000
650,557,133,LT73,0,138,0.000000,4,0.000000,0.000000
651,1052,641,cM12,0,1,0.000000,2,0.000000,0.000000
652,916,640,cM04,0,215,0.000000,6,0.000000,0.000000
653,809,638,MTe29,0,77,0.000000,2,0.000000,0.000000
654,800,635,LPT47_vCal2,0,100,0.000000,2,0.000000,0.000000
655,796,634,cLP05,0,67,0.000000,2,0.000000,0.000000
656,791,631,LT58,0,231,0.000000,2,0.000000,0.000000
657,785,627,LTe11,0,406,0.000000,2,0.000000,0.000000
658,139,123,MC65,0,111,0.000000,6,0.000000,0.000000
659,24,121,LTe05,0,184,0.000000,2,0.000000,0.000000
660,866,118,MeTu3b,0,64,0.000000,99,0.000000,0.000000
661,22,116,LTe36,0,113,0.000000,2,0.000000,0.000000
662,21,115,LPi13,0,95,0.000000,2,0.000000,0.000000
663,845,657,LTe48,0,192,0.000000,2,0.000000,0.000000
664,844,656,cM01c,0,12,0.000000,2,0.000000,0.000000
665,841,654,cL10,0,130,0.000000,2,0.000000,0.000000
666,839,652,LPT26,0,149,0.000000,2,0.000000,0.000000
667,838,650,LTe28,0,190,0.000000,2,0.000000,0.000000
668,829,647,cL17,0,93,0.000000,2,0.000000,0.000000
669,824,645,VS5,0,22,0.000000,2,0.000000,0.000000
670,823,644,LT86,0,156,0.000000,2,0.000000,0.000000
671,20,113,LCe08,0,121,0.000000,5,0.000000,0.000000
672,169,112,Sm29,0,21,0.000000,10,0.000000,0.000000
673,50,111,LTe44,0,144,0.000000,2,0.000000,0.000000
674,774,110,LT85,0,96,0.000000,2,0.000000,0.000000
675,400,106,aMe19a,0,29,0.000000,2,0.000000,0.000000
676,1047,104,cM01a,0,36,0.000000,2,0.000000,0.000000
677,17,103,aMe17a2,0,70,0.000000,2,0.000000,0.000000
678,887,674,5th-LNv,0,336,0.000000,2,0.000000,0.000000
679,884,673,DNp30,0,42,0.000000,2,0.000000,0.000000
680,963,672,cMLLP02,0,126,0.000000,3,0.000000,0.000000
681,882,671,LTe42b,0,45,0.000000,2,0.000000,0.000000
682,1000,669,LTe33,0,181,0.000000,5,0.000000,0.000000
683,894,667,5-HTPMPV01,0,92,0.000000,2,0.000000,0.000000
684,871,664,cM07,0,201,0.000000,2,0.000000,0.000000
685,870,663,aMe15,0,83,0.000000,2,0.000000,0.000000
686,867,662,MTe28,0,215,0.000000,2,0.000000,0.000000
687,852,660,VS3,0,32,0.000000,2,0.000000,0.000000
688,1059,659,H1,0,110,0.000000,2,0.000000,0.000000
689,14,98,cM11,0,162,0.000000,2,0.000000,0.000000
690,188,96,Nod5,0,143,0.000000,2,0.000000,0.000000
691,712,95,CB3790,0,132,0.000000,3,0.000000,0.000000
692,101,92,MTe25,0,90,0.000000,2,0.000000,0.000000
693,173,91,Sm39,0,38,0.000000,2,0.000000,0.000000
694,675,90,Sm26,0,125,0.000000,20,0.000000,0.000000
695,7,89,MTe22,0,53,0.000000,2,0.000000,0.000000
696,846,86,LT79,0,112,0.000000,2,0.000000,0.000000
697,284,85,VS6,0,133,0.000000,2,0.000000,0.000000
698,910,689,MeMe_e13,0,374,0.000000,2,0.000000,0.000000
699,905,687,AOTU065,0,103,0.000000,1,0.000000,0.000000
700,897,683,LTe49f,0,118,0.000000,3,0.000000,0.000000
701,888,675,AVLP534,0,147,0.000000,1,0.000000,0.000000
702,174,79,CB3089,0,143,0.000000,2,0.000000,0.000000
703,761,77,OA-AL2i1,0,83,0.000000,2,0.000000,0.000000
704,16,73,LPi15,0,174,0.000000,2,0.000000,0.000000
705,466,71,aMe12,0,110,0.000000,7,0.000000,0.000000
706,209,69,aMe10,0,143,0.000000,3,0.000000,0.000000
707,889,67,MTe27,0,160,0.000000,2,0.000000,0.000000
708,483,66,LTe69,0,185,0.000000,2,0.000000,0.000000
709,124,57,cM06,0,87,0.000000,2,0.000000,0.000000
710,992,56,OA-AL2i4,0,98,0.000000,2,0.000000,0.000000
711,790,55,Nod2,0,148,0.000000,2,0.000000,0.000000
712,2,53,aMe1,0,58,0.000000,4,0.000000,0.000000
713,316,51,LT68,0,44,0.000000,4,0.000000,0.000000
714,955,706,LTe09,0,109,0.000000,15,0.000000,0.000000
715,954,705,LTe35,0,19,0.000000,2,0.000000,0.000000
716,941,702,LTe03,0,62,0.000000,4,0.000000,0.000000
717,940,700,MeMe_e10,0,453,0.000000,4,0.000000,0.000000
718,936,699,MTe32,0,1454,0.000000,2,0.000000,0.000000
719,930,697,LTe61,0,650,0.000000,2,0.000000,0.000000
720,924,696,Sm30,0,77,0.000000,26,0.000000,0.000000
721,917,693,LTe07,0,51,0.000000,2,0.000000,0.000000
722,912,691,LTe22,0,201,0.000000,2,0.000000,0.000000
723,210,50,LT37,0,60,0.000000,2,0.000000,0.000000
724,767,47,cM18,0,27,0.000000,2,0.000000,0.000000
725,440,44,HBeyelet,0,42,0.000000,1,0.000000,0.000000
726,632,42,cL02c,0,103,0.000000,2,0.000000,0.000000
727,616,39,AN_multi_125,0,53,0.000000,2,0.000000,0.000000
728,988,719,LC31c,0,107,0.000000,2,0.000000,0.000000
729,987,718,MTe19,0,80,0.000000,2,0.000000,0.000000
730,967,712,LPTe02,0,192,0.000000,11,0.000000,0.000000
731,966,711,LTe57,0,170,0.000000,2,0.000000,0.000000
732,961,709,LT83,0,69,0.000000,2,0.000000,0.000000
733,959,707,DNp31,0,95,0.000000,1,0.000000,0.000000
734,6,34,aMe19b,0,171,0.000000,2,0.000000,0.000000
735,904,28,PLP103b,0,171,0.000000,1,0.000000,0.000000
736,775,27,PLP217,0,44,0.000000,1,0.000000,0.000000
737,1043,26,DNp27,0,115,0.000000,2,0.000000,0.000000
738,3,25,LTe17,0,155,0.000000,2,0.000000,0.000000
739,935,21,LPT58,0,104,0.000000,2,0.000000,0.000000
740,191,2,CB3833,0,218,0.000000,1,0.000000,0.000000
741,1057,741,LTe41,0,179,0.000000,2,0.000000,0.000000
742,367,1,LT1b,0,54,0.000000,2,0.000000,0.000000
743,318,0,LTe25,0,31,0.000000,2,0.000000,0.000000
