rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
433,365,434,MTe46,0,168,0.000000,3,0.000000,0.000000
434,359,433,PLP150a,0,94,0.000000,1,0.000000,0.000000
435,828,432,LTe56,0,170,0.000000,2,0.000000,0.000000
436,356,430,LT41,0,1513,0.000000,2,0.000000,0.000000
437,353,426,cL06,0,89,0.000000,2,0.000000,0.000000
438,733,425,MTe30,0,25,0.000000,2,0.000000,0.000000
439,1076,424,LTe60,0,154,0.000000,2,0.000000,0.000000
440,349,423,cM02b,0,156,0.000000,2,0.000000,0.000000
441,346,422,aMe17c,0,156,0.000000,4,0.000000,0.000000
442,625,420,Li32,0,131,0.000000,2,0.000000,0.000000
443,342,419,cL15,0,64,0.000000,2,0.000000,0.000000
444,632,338,CB2197,0,167,0.000000,1,0.000000,0.000000
445,614,337,CB2216,0,116,0.000000,1,0.000000,0.000000
446,235,335,VS1,0,217,0.000000,2,0.000000,0.000000
447,231,333,MeLp1,0,110,0.000000,2,0.000000,0.000000
448,673,332,LTe74,0,167,0.000000,2,0.000000,0.000000
449,226,331,MTe43,0,198,0.000000,2,0.000000,0.000000
450,225,330,LT82a,0,165,0.000000,6,0.000000,0.000000
451,215,328,LCe01,0,279,0.000000,3,0.000000,0.000000
452,294,326,Sm34,0,242,0.000000,11,0.000000,0.000000
453,212,325,cL07,0,30,0.000000,2,0.000000,0.000000
454,745,322,MTe49,0,150,0.000000,2,0.000000,0.000000
455,750,321,LT81,0,114,0.000000,9,0.000000,0.000000
456,201,318,LT39,0,111,0.000000,2,0.000000,0.000000
457,199,316,MTe12,0,162,0.000000,6,0.000000,0.000000
458,198,315,Sm43,0,133,0.000000,9,0.000000,0.000000
459,345,314,MTe24,0,80,0.000000,2,0.000000,0.000000
460,195,313,cM03,0,89,0.000000,6,0.000000,0.000000
461,192,307,Li28,0,241,0.000000,4,0.000000,0.000000
462,375,445,VS7,0,40,0.000000,2,0.000000,0.000000
463,363,441,LT62,0,209,0.000000,2,0.000000,0.000000
464,279,306,aMe17b,0,123,0.000000,4,0.000000,0.000000
465,961,300,OA-AL2i3,0,128,0.000000,4,0.000000,0.000000
466,184,299,LTe30,0,112,0.000000,2,0.000000,0.000000
467,186,295,LPT28,0,158,0.000000,2,0.000000,0.000000
468,177,294,cL02d,0,43,0.000000,3,0.000000,0.000000
469,1027,293,Sm41,0,35,0.000000,2,0.000000,0.000000
470,1058,292,LTe24,0,174,0.000000,2,0.000000,0.000000
471,169,291,MTe35,0,256,0.000000,2,0.000000,0.000000
472,417,466,cLP04,0,271,0.000000,2,0.000000,0.000000
473,415,465,LPT04_HST,0,179,0.000000,2,0.000000,0.000000
474,411,462,VS8,0,221,0.000000,2,0.000000,0.000000
475,409,461,OA-AL2b2,0,139,0.000000,4,0.000000,0.000000
476,953,459,cM10,0,235,0.000000,2,0.000000,0.000000
477,399,454,CB2580,0,118,0.000000,1,0.000000,0.000000
478,397,453,cL11,0,47,0.000000,2,0.000000,0.000000
479,392,451,LTe42a,0,425,0.000000,2,0.000000,0.000000
480,167,286,LT76,0,169,0.000000,2,0.000000,0.000000
481,765,285,Sm11,0,199,0.000000,8,0.000000,0.000000
482,164,284,cL09,0,57,0.000000,2,0.000000,0.000000
483,193,281,HSN,0,377,0.000000,2,0.000000,0.000000
484,154,278,LT65,0,35,0.000000,2,0.000000,0.000000
485,151,277,LT36,0,190,0.000000,2,0.000000,0.000000
486,1077,482,MTe04,0,155,0.000000,30,0.000000,0.000000
487,606,481,vCal1,0,188,0.000000,2,0.000000,0.000000
488,995,478,LC46,0,416,0.000000,14,0.000000,0.000000
489,440,477,PLP252,0,1566,0.000000,1,0.000000,0.000000
490,581,475,VCH,0,98,0.000000,2,0.000000,0.000000
491,430,473,MTe23,0,118,0.000000,2,0.000000,0.000000
492,541,472,DN1-l,0,151,0.000000,2,0.000000,0.000000
493,856,471,MeTu4b,0,42,0.000000,21,0.000000,0.000000
494,572,470,MTe07,0,175,0.000000,15,0.000000,0.000000
495,421,469,MTe37,0,233,0.000000,2,0.000000,0.000000
496,419,467,LTe06,0,125,0.000000,2,0.000000,0.000000
497,149,274,mALD1,0,184,0.000000,2,0.000000,0.000000
498,147,270,LPT48_vCal3,0,75,0.000000,2,0.000000,0.000000
499,144,269,cLLPM02,0,232,0.000000,2,0.000000,0.000000
500,530,266,PLP051,0,82,0.000000,2,0.000000,0.000000
501,917,265,LC27,0,17,0.000000,37,0.000000,0.000000
502,783,264,LPT31,0,41,0.000000,8,0.000000,0.000000
503,814,261,cLM01,0,228,0.000000,2,0.000000,0.000000
504,500,497,LTe72,0,142,0.000000,2,0.000000,0.000000
505,498,495,LTe26,0,211,0.000000,2,0.000000,0.000000
506,731,491,aMe22,0,217,0.000000,2,0.000000,0.000000
507,471,490,LPT52,0,125,0.000000,2,0.000000,0.000000
508,468,488,HSS,0,36,0.000000,2,0.000000,0.000000
509,459,486,aMe20,0,18,0.000000,2,0.000000,0.000000
510,635,485,cL12,0,160,0.000000,2,0.000000,0.000000
511,452,483,PLP174,0,277,0.000000,2,0.000000,0.000000
512,138,256,LPT54,0,186,0.000000,2,0.000000,0.000000
513,1083,252,MeMe_e01,0,211,0.000000,13,0.000000,0.000000
514,281,251,LC41,0,93,0.000000,12,0.000000,0.000000
515,124,249,LTe15,0,200,0.000000,2,0.000000,0.000000
516,122,247,LT61a,0,127,0.000000,2,0.000000,0.000000
517,121,245,LTe12,0,96,0.000000,2,0.000000,0.000000
518,276,243,LPT27,0,89,0.000000,2,0.000000,0.000000
519,545,514,LTe50,0,51,0.000000,4,0.000000,0.000000
520,728,513,LTe49b,0,24,0.000000,5,0.000000,0.000000
521,537,511,MeLp2,0,66,0.000000,2,0.000000,0.000000
522,528,508,LTe27,0,70,0.000000,2,0.000000,0.000000
523,525,507,LT47,0,52,0.000000,2,0.000000,0.000000
524,524,506,Sm40,0,223,0.000000,4,0.000000,0.000000
525,602,505,cL22b,0,129,0.000000,2,0.000000,0.000000
526,520,504,MTe40,0,30,0.000000,2,0.000000,0.000000
527,509,500,MeMe_e09,0,43,0.000000,2,0.000000,0.000000
528,120,241,cM01b,0,260,0.000000,2,0.000000,0.000000
529,118,239,MTe38,0,43,0.000000,2,0.000000,0.000000
530,163,238,MeMe_e12,0,403,0.000000,2,0.000000,0.000000
531,117,237,Li29,0,172,0.000000,2,0.000000,0.000000
532,116,236,LTe76,0,168,0.000000,2,0.000000,0.000000
533,423,234,MTe20,0,305,0.000000,2,0.000000,0.000000
534,688,233,LC37a,0,35,0.000000,18,0.000000,0.000000
535,110,231,PLP036,0,286,0.000000,1,0.000000,0.000000
536,105,229,LT63,0,99,0.000000,4,0.000000,0.000000
537,569,530,LT59,0,76,0.000000,2,0.000000,0.000000
538,994,529,MTe13,0,179,0.000000,5,0.000000,0.000000
539,561,527,Am1,0,158,0.000000,2,0.000000,0.000000
540,555,525,PLP035,0,293,0.000000,1,0.000000,0.000000
541,553,523,Li04,0,34,0.000000,26,0.000000,0.000000
542,551,521,aMe17a1,0,184,0.000000,2,0.000000,0.000000
543,549,520,LTe20,0,270,0.000000,2,0.000000,0.000000
544,548,518,MeMe_e06,0,301,0.000000,2,0.000000,0.000000
545,547,517,LPT45_dCal1,0,131,0.000000,2,0.000000,0.000000
546,302,226,LPT30,0,176,0.000000,2,0.000000,0.000000
547,103,224,DNg33,0,126,0.000000,1,0.000000,0.000000
548,674,222,LTe21,0,191,0.000000,2,0.000000,0.000000
549,100,219,OA-AL2i2,0,152,0.000000,4,0.000000,0.000000
550,97,218,PLP069,0,216,0.000000,1,0.000000,0.000000
551,546,217,cM09,0,250,0.000000,5,0.000000,0.000000
552,90,216,LT42,0,12,0.000000,2,0.000000,0.000000
553,86,213,MTe44,0,199,0.000000,2,0.000000,0.000000
554,738,546,Pm14,0,97,0.000000,4,0.000000,0.000000
555,596,545,aMe25,0,109,0.000000,2,0.000000,0.000000
556,593,543,LTe23,0,1,0.000000,2,0.000000,0.000000
557,1032,542,mALC4,0,145,0.000000,2,0.000000,0.000000
558,589,541,LT38,0,233,0.000000,4,0.000000,0.000000
559,670,539,LC20a,0,88,0.000000,39,0.000000,0.000000
560,575,537,Li26,0,278,0.000000,8,0.000000,0.000000
561,573,535,LC44,0,53,0.000000,4,0.000000,0.000000
562,571,531,LPT21,0,23,0.000000,2,0.000000,0.000000
563,84,210,cM15,0,83,0.000000,2,0.000000,0.000000
564,79,208,LT34,0,186,0.000000,2,0.000000,0.000000
565,77,205,LPT53,0,67,0.000000,2,0.000000,0.000000
566,75,203,mALC5,0,119,0.000000,2,0.000000,0.000000
567,552,201,LTe52a,0,136,0.000000,2,0.000000,0.000000
568,74,199,LTe14,0,88,0.000000,2,0.000000,0.000000
569,1010,197,LPT49,0,156,0.000000,2,0.000000,0.000000
570,621,557,MTe36,0,238,0.000000,2,0.000000,0.000000
571,616,556,LTe10,0,61,0.000000,2,0.000000,0.000000
572,615,554,LT40,0,85,0.000000,2,0.000000,0.000000
573,613,552,LTe04,0,42,0.000000,2,0.000000,0.000000
574,611,551,cM14,0,134,0.000000,2,0.000000,0.000000
575,610,550,VS2,0,88,0.000000,2,0.000000,0.000000
576,934,549,MeTu4_unknown,0,67,0.000000,1,0.000000,0.000000
577,65,192,MeMe_e05,0,7,0.000000,2,0.000000,0.000000
578,63,191,LPT42_Nod4,0,101,0.000000,2,0.000000,0.000000
579,61,189,LT66,0,38,0.000000,2,0.000000,0.000000
580,60,188,aMe3,0,245,0.000000,2,0.000000,0.000000
581,930,187,Sm33,0,195,0.000000,5,0.000000,0.000000
582,59,186,LT69,0,59,0.000000,2,0.000000,0.000000
583,197,185,LTe38b,0,44,0.000000,5,0.000000,0.000000
584,957,183,LTe47,0,21,0.000000,4,0.000000,0.000000
585,255,179,Li23,0,448,0.000000,2,0.000000,0.000000
586,652,576,LTe29,0,109,0.000000,2,0.000000,0.000000
587,860,575,PLP022,0,59,0.000000,1,0.000000,0.000000
588,649,572,LT67,0,99,0.000000,2,0.000000,0.000000
589,640,571,MTe45,0,142,0.000000,2,0.000000,0.000000
590,869,570,DNc02,0,200,0.000000,2,0.000000,0.000000
591,629,565,Sm25,0,150,0.000000,17,0.000000,0.000000
592,56,177,LPi12,0,180,0.000000,2,0.000000,0.000000
593,747,176,MTe48,0,107,0.000000,2,0.000000,0.000000
594,627,174,cL02a,0,41,0.000000,7,0.000000,0.000000
595,53,172,MTe42,0,46,0.000000,2,0.000000,0.000000
596,414,171,DCH,0,156,0.000000,2,0.000000,0.000000
597,191,167,cM13,0,149,0.000000,2,0.000000,0.000000
598,46,164,LTe45,0,68,0.000000,2,0.000000,0.000000
599,718,594,LTe73,0,174,0.000000,2,0.000000,0.000000
600,715,593,DNp11,0,62,0.000000,2,0.000000,0.000000
601,708,592,MeMe_e03,0,32,0.000000,2,0.000000,0.000000
602,707,591,CB0230,0,100,0.000000,1,0.000000,0.000000
603,705,590,cMLLP01,0,210,0.000000,2,0.000000,0.000000
604,699,589,cL22c,0,1,0.000000,2,0.000000,0.000000
605,684,587,LTe63,0,120,0.000000,6,0.000000,0.000000
606,679,586,LPT50,0,43,0.000000,2,0.000000,0.000000
607,1054,585,MTe17,0,144,0.000000,4,0.000000,0.000000
608,672,581,cL05,0,200,0.000000,2,0.000000,0.000000
609,125,161,LTe38a,0,70,0.000000,8,0.000000,0.000000
610,114,160,LNd_CRY+_ITP+,0,105,0.000000,2,0.000000,0.000000
611,44,159,cM02a,0,39,0.000000,2,0.000000,0.000000
612,354,157,PLP249,0,160,0.000000,1,0.000000,0.000000
613,209,152,LTe65,0,688,0.000000,7,0.000000,0.000000
614,38,150,MTe26,0,134,0.000000,2,0.000000,0.000000
615,624,147,PLP081,0,22,0.000000,1,0.000000,0.000000
616,1061,609,MTe09,0,32,0.000000,10,0.000000,0.000000
617,867,607,LLPC4,0,20,0.000000,6,0.000000,0.000000
618,844,605,LTe08,0,48,0.000000,2,0.000000,0.000000
619,737,603,Sm38,0,199,0.000000,4,0.000000,0.000000
620,730,600,Pm13,0,25,0.000000,3,0.000000,0.000000
621,726,597,CB1329,0,91,0.000000,2,0.000000,0.000000
622,724,596,PLP023,0,119,0.000000,1,0.000000,0.000000
623,721,595,CT1,0,104,0.000000,2,0.000000,0.000000
624,298,145,LTe18,0,39,0.000000,2,0.000000,0.000000
625,35,143,PLP037b,0,79,0.000000,1,0.000000,0.000000
626,33,142,LT1d,0,100,0.000000,2,0.000000,0.000000
627,751,140,LTe43,0,28,0.000000,8,0.000000,0.000000
628,136,139,Li33,0,159,0.000000,2,0.000000,0.000000
629,156,138,LPT22,0,127,0.000000,2,0.000000,0.000000
630,31,137,LT84,0,122,0.000000,2,0.000000,0.000000
631,1024,135,LTe55,0,43,0.000000,2,0.000000,0.000000
632,824,134,Li19,0,84,0.000000,4,0.000000,0.000000
633,777,625,Nod3,0,95,0.000000,2,0.000000,0.000000
634,776,624,LT75,0,145,0.000000,2,0.000000,0.000000
635,774,623,MTe21,0,331,0.000000,2,0.000000,0.000000
636,766,620,Sm17,0,92,0.000000,13,0.000000,0.000000
637,762,617,PLP004,0,210,0.000000,1,0.000000,0.000000
638,759,614,Li31,0,288,0.000000,2,0.000000,0.000000
639,756,613,VS4,0,101,0.000000,2,0.000000,0.000000
640,754,612,LTe40,0,272,0.000000,2,0.000000,0.000000
641,583,125,LTe59,0,119,0.000000,4,0.000000,0.000000
642,256,123,MC65,0,46,0.000000,6,0.000000,0.000000
643,224,121,LTe05,0,189,0.000000,2,0.000000,0.000000
644,140,119,LPT51,0,167,0.000000,2,0.000000,0.000000
645,800,116,LTe36,0,167,0.000000,2,0.000000,0.000000
646,19,115,LPi13,0,75,0.000000,2,0.000000,0.000000
647,812,641,cM12,0,16,0.000000,2,0.000000,0.000000
648,811,640,cM04,0,139,0.000000,6,0.000000,0.000000
649,807,638,MTe29,0,82,0.000000,2,0.000000,0.000000
650,796,635,LPT47_vCal2,0,147,0.000000,2,0.000000,0.000000
651,792,634,cLP05,0,149,0.000000,2,0.000000,0.000000
652,785,631,LT58,0,61,0.000000,2,0.000000,0.000000
653,782,629,MTe18,0,268,0.000000,3,0.000000,0.000000
654,992,627,LTe11,0,141,0.000000,2,0.000000,0.000000
655,667,113,LCe08,0,162,0.000000,5,0.000000,0.000000
656,912,112,Sm29,0,143,0.000000,10,0.000000,0.000000
657,211,111,LTe44,0,117,0.000000,2,0.000000,0.000000
658,990,110,LT85,0,126,0.000000,2,0.000000,0.000000
659,18,106,aMe19a,0,236,0.000000,2,0.000000,0.000000
660,207,104,cM01a,0,144,0.000000,2,0.000000,0.000000
661,185,103,aMe17a2,0,208,0.000000,2,0.000000,0.000000
662,1028,658,LT56,0,62,0.000000,2,0.000000,0.000000
663,846,657,LTe48,0,40,0.000000,2,0.000000,0.000000
664,845,656,cM01c,0,147,0.000000,2,0.000000,0.000000
665,843,654,cL10,0,140,0.000000,2,0.000000,0.000000
666,1033,652,LPT26,0,105,0.000000,2,0.000000,0.000000
667,836,650,LTe28,0,303,0.000000,2,0.000000,0.000000
668,829,649,LTe49c,0,16,0.000000,6,0.000000,0.000000
669,827,647,cL17,0,167,0.000000,2,0.000000,0.000000
670,821,645,VS5,0,280,0.000000,2,0.000000,0.000000
671,816,644,LT86,0,162,0.000000,2,0.000000,0.000000
672,890,674,5th-LNv,0,31,0.000000,2,0.000000,0.000000
673,887,673,DNp30,0,32,0.000000,2,0.000000,0.000000
674,1015,672,cMLLP02,0,204,0.000000,3,0.000000,0.000000
675,884,671,LTe42b,0,189,0.000000,2,0.000000,0.000000
676,881,670,MeMe_e02,0,34,0.000000,17,0.000000,0.000000
677,877,669,LTe33,0,220,0.000000,5,0.000000,0.000000
678,871,667,5-HTPMPV01,0,86,0.000000,2,0.000000,0.000000
679,862,664,cM07,0,175,0.000000,2,0.000000,0.000000
680,858,662,MTe28,0,167,0.000000,2,0.000000,0.000000
681,850,660,VS3,0,123,0.000000,2,0.000000,0.000000
682,849,659,H1,0,228,0.000000,2,0.000000,0.000000
683,727,98,cM11,0,337,0.000000,2,0.000000,0.000000
684,841,96,Nod5,0,76,0.000000,2,0.000000,0.000000
685,802,94,LT54,0,164,0.000000,2,0.000000,0.000000
686,180,92,MTe25,0,169,0.000000,2,0.000000,0.000000
687,12,91,Sm39,0,223,0.000000,2,0.000000,0.000000
688,260,90,Sm26,0,70,0.000000,20,0.000000,0.000000
689,564,89,MTe22,0,130,0.000000,2,0.000000,0.000000
690,0,86,LT79,0,161,0.000000,2,0.000000,0.000000
691,781,85,VS6,0,109,0.000000,2,0.000000,0.000000
692,677,83,LT87,0,210,0.000000,2,0.000000,0.000000
693,1021,79,CB3089,0,177,0.000000,2,0.000000,0.000000
694,484,73,LPi15,0,121,0.000000,2,0.000000,0.000000
695,504,71,aMe12,0,143,0.000000,7,0.000000,0.000000
696,17,69,aMe10,0,238,0.000000,3,0.000000,0.000000
697,130,67,MTe27,0,33,0.000000,2,0.000000,0.000000
698,954,689,MeMe_e13,0,1,0.000000,2,0.000000,0.000000
699,952,687,AOTU065,0,23,0.000000,1,0.000000,0.000000
700,925,684,Sm31,0,506,0.000000,23,0.000000,0.000000
701,923,683,LTe49f,0,78,0.000000,3,0.000000,0.000000
702,909,677,LT60,0,152,0.000000,2,0.000000,0.000000
703,905,675,AVLP534,0,72,0.000000,1,0.000000,0.000000
704,42,66,LTe69,0,32,0.000000,2,0.000000,0.000000
705,971,65,LC35,0,174,0.000000,8,0.000000,0.000000
706,106,64,Li25,0,133,0.000000,4,0.000000,0.000000
707,764,58,cM08c,0,35,0.000000,6,0.000000,0.000000
708,3,57,cM06,0,250,0.000000,2,0.000000,0.000000
709,2,56,OA-AL2i4,0,324,0.000000,2,0.000000,0.000000
710,236,55,Nod2,0,31,0.000000,2,0.000000,0.000000
711,918,53,aMe1,0,109,0.000000,4,0.000000,0.000000
712,1002,706,LTe09,0,171,0.000000,15,0.000000,0.000000
713,1079,705,LTe35,0,121,0.000000,2,0.000000,0.000000
714,986,700,MeMe_e10,0,181,0.000000,4,0.000000,0.000000
715,983,699,MTe32,0,149,0.000000,2,0.000000,0.000000
716,979,697,LTe61,0,223,0.000000,2,0.000000,0.000000
717,978,696,Sm30,0,184,0.000000,26,0.000000,0.000000
718,967,693,LTe07,0,38,0.000000,2,0.000000,0.000000
719,959,691,LTe22,0,38,0.000000,2,0.000000,0.000000
720,1020,50,LT37,0,167,0.000000,2,0.000000,0.000000
721,355,48,LC43,0,94,0.000000,12,0.000000,0.000000
722,143,47,cM18,0,257,0.000000,2,0.000000,0.000000
723,483,44,HBeyelet,0,59,0.000000,1,0.000000,0.000000
724,407,42,cL02c,0,212,0.000000,2,0.000000,0.000000
725,438,40,LTe70,0,90,0.000000,2,0.000000,0.000000
726,981,39,AN_multi_125,0,224,0.000000,2,0.000000,0.000000
727,1030,719,LC31c,0,91,0.000000,2,0.000000,0.000000
728,1029,718,MTe19,0,95,0.000000,2,0.000000,0.000000
729,1019,712,LPTe02,0,21,0.000000,11,0.000000,0.000000
730,1016,711,LTe57,0,59,0.000000,2,0.000000,0.000000
731,1013,709,LT83,0,41,0.000000,2,0.000000,0.000000
732,214,34,aMe19b,0,48,0.000000,2,0.000000,0.000000
733,590,33,5-HTPMPV03,0,659,0.000000,2,0.000000,0.000000
734,1,27,PLP217,0,116,0.000000,1,0.000000,0.000000
735,157,26,DNp27,0,399,0.000000,2,0.000000,0.000000
736,313,25,LTe17,0,187,0.000000,2,0.000000,0.000000
737,155,24,LT78,0,57,0.000000,8,0.000000,0.000000
738,885,21,LPT58,0,54,0.000000,2,0.000000,0.000000
739,1005,20,PLP032,0,133,0.000000,2,0.000000,0.000000
740,187,3,PLP177,0,92,0.000000,2,0.000000,0.000000
741,1081,741,LTe41,0,427,0.000000,2,0.000000,0.000000
742,973,1,LT1b,0,51,0.000000,2,0.000000,0.000000
743,141,0,LTe25,0,149,0.000000,2,0.000000,0.000000
